22.17,8.23
25.97,4.94
22.71,5.48
21.54,2.19
17.66,7.13
21.14,3.84
20.34,4.39
19.49,4.94
18.46,2.74
24.31,4.94
21.69,6.03
22.17,8.23
25.97,4.94
22.71,5.48
21.54,2.19
17.66,7.13
21.14,3.84
20.34,4.39
19.49,4.94
18.46,2.74
24.31,4.94
21.69,6.03
22.17,8.23
25.97,4.94
22.71,5.48
21.54,2.19
17.66,7.13
21.14,3.84
20.34,4.39
19.49,4.94
18.46,2.74
21??b?r¢R20.77,9.32
16.86,3.29
17.74,0.55
19.51,4.94
15.17,4.39
15.74,6.03
5.43,5.48
13.11,3.29
-0.80,4.94
-58.49,31.81
-57.54,32.36
-56.29,36.75
-57.29,32.91
-56.71,36.75
-56.20,36.20
-56.83,35.10
-55.83,35.10
-56.49,38.94
-54.80,40.04
-55.26,35.10
-55.54,40.59
-54.89,35.10
-55.49,39.49
-55.31,40.59
-56.14,40.04
-53.77,36.75
-54.80,36.20
-54.37,39.49
-55.54,36.20
-55.14,40.59
-53.00,41.14
-53.17,42.78
-51.23,45.53
-50.20,44.43
-49.29,46.07
-50.00,44.98
-46.20,52.66
-49.29,51.56
-47.17,49.91
43.49,12.07
38.80,12.62
43.51,10.97
38.43,9.87
36.86,8.78
36.43,7.68
38.20,8.78
36.46,6.58
32.00,6.58
30.37,8.23
28.94,6.03
31.86,4.39
30.43,8.23
27.49,8.23
29.09,7.13
27.49,8.78
26.97,7.68
26.49,6.58
27.17,6.03
29.14,6.58
28.26,4.39
26.97,5.48
25.54,8.23
26.11,6.03
25.43,5.48
24.00,2.74
26.00,6.03
27.80,6.03
23.11,3.29
24.69,5.48
26.49,6.03
24.23,6.58
24.31,3.29
22.60,7.13
23.14,2.74
23.00,3.84
22.91,5.48
20.54,5.48
19.37,4.94
19.54,2.19
17.71,7.13
19.60,2.19
20.09,5.48
21.23,3.84
18.89,6.03
14.57,6.03
18.51,6.58
17.63,7.13
14.86,5.48
11.80,2.74
19.63,4.94
18.51,1.10
7.51,4.39
-56.34,32.36
-56.23,29.62
-55.97,30.17
-55.94,33.46
-55.00,32.91
-55.40,32.91
-54.89,37.30
-54.17,36.75
-56.14,35.65
-56.00,35.65
-54.43,37.30
-54.66,35.65
-54.17,40.59
-54.23,37.30
-53.77,38.94
-54.20,38.39
-54.66,38.94
-54.77,35.65
-52.54,40.04
-54.14,40.04
-54.26,38.94
-53.49,42.23
-49.94,42.23
-52.03,38.39
-50.77,42.78
-47.37,43.33
-47.37,48.27
-45.71,48.82
-45.17,49.36
-46.17,47.72
41.63,20.29
37.26,11.52
36.63,8.78
37.09,9.32
37.80,8.78
35.20,8.78
33.09,7.68
36.66,6.03
32.91,6.58
29.97,6.03
30.63,6.03
30.69,4.39
27.94,4.39
26.63,5.48
27.29,5.48
22.69,6.03
26.40,4.39
24.54,8.78
25.54,3.84
25.20,5.48
26.37,6.58
25.74,5.48
