18.46,7.13
16.89,7.13
17.31,6.58
18.06,4.39
17.63,2.19
14.60,6.03
14.66,10.42
15.91,4.39
3.94,6.58
11.80,5.48
-6.54,7.13
-51.29,26.88
-50.54,29.62
-50.54,32.91
-50.51,30.72
-50.69,31.26
-50.69,30.17
-50.80,31.81
-49.40,35.65
-49.54,31.81
-50.06,31.26
-48.37,34.56
-48.97,31.81
-48.20,34.01
-49.83,30.17
-49.51,34.01
-48.80,32.36
-49.31,37.30
-49.97,33.46
-48.97,32.91
-49.97,33.46
-48.17,32.36
-47.66,32.36
-47.54,36.75
-47.17,37.30
-44.63,37.30
-45.57,37.30
-46.74,41.69
-42.40,45.53
-43.69,41.14
-6.77,11.52
41.83,9.32
32.43,10.97
36.66,9.32
29.89,8.78
31.94,8.78
32.60,8.78
31.43,9.87
26.89,8.78
27.69,7.13
28.17,9.32
27.89,7.68
25.86,9.87
27.06,8.78
24.03,8.23
25.71,7.13
24.00,6.03
21.03,7.68
24.11,6.03
24.71,7.13
25.89,4.94
24.23,7.68
23.20,6.03
23.26,7.13
22.34,7.13
24.20,6.58
21.71,6.58
19.97,5.48
22.46,6.03
19.86,6.58
21.80,7.13
18.49,2.74
17.20,4.94
19.40,5.48
21.11,6.58
19.51,5.48
24.03,4.94
20.11,6.58
18.26,7.13
18.74,7.13
17.09,6.58
14.94,6.58
18.46,5.48
15.00,8.23
18.57,7.68
13.49,6.03
18.91,6.58
14.91,8.23
15.77,6.03
15.23,6.58
8.54,6.03
12.11,4.39
9.94,6.58
-2.49,10.97
-51.37,27.97
-51.60,29.07
-51.60,30.17
-52.14,30.72
-50.69,30.17
-51.69,29.62
-50.83,32.36
-50.20,29.62
-50.17,30.72
-51.34,32.91
-51.17,36.20
-51.20,30.72
-49.94,34.56
-50.43,34.56
-50.49,34.01
-49.26,34.56
-49.66,34.01
-49.91,32.36
-49.23,31.26
-49.66,34.01
-48.23,36.20
-47.57,37.85
-47.91,35.65
-46.46,35.10
-46.77,38.39
-45.17,42.23
-46.57,34.56
-42.14,45.53
-42.14,42.78
-37.34,46.62
-41.97,43.88
47.83,12.07
38.51,12.62
35.63,12.07
37.83,9.87
36.20,11.52
37.74,8.78
31.06,8.78
31.91,7.68
30.66,7.13
28.97,7.68
26.40,6.03
26.11,9.87
26.71,7.68
25.91,8.23
24.91,6.03
26.00,7.13
25.03,9.32
23.20,7.68
25.74,5.48
18.69,8.23
24.29,8.23
26.34,7.68
24.66,9.32
23.94,7.68
24.31,7.68
24.17,7.13
24.83,8.78
23.00,6.03
24.03,7.13
22.83,7.68
22.49,6.58
20.91,6.03
21.49,4.94
19.37,4.39
19.09,6.03
20.71,7.68
13.74,7.68
20.69,5.48
19.69,3.29
19.83,4.94
20.40,6.03
21.40,7.68
16.14,6.03
16.77,3.84
16.17,4.94
20.89,4.39
15.51,4.39
21.83,6.03
13.06,4.39
-38.03,30.17
-51.80,29.07
-50.91,30.17
-51.20,31.81
-50.69,31.26
-50.66,30.72
-50.69,35.10
-50.51,33.46
-50.74,34.01
-50.74,30.17
-50.89,29.07
-49.49,34.01
-50.57,29.07
-50.51,33.46
-50.74,32.91
-49.66,33.46
-49.66,35.65
-49.60,32.91
-49.17,33.46
-47.86,32.36
-47.83,36.75
-47.91,38.39
-45.34,40.04
-47.66,37.85
-43.97,39.49
-43.80,40.59
-42.46,41.14
-43.11,42.78
33.71,14.81
40.20,9.32
35.83,10.97
32.23,9.32
32.14,7.68
30.54,8.78
26.40,8.78
29.40,7.68
27.34,9.32
27.46,7.13
26.29,7.68
27.57,7.68
26.60,8.23
23.66,7.68
24.57,6.58
25.09,7.13
26.34,7.68
22.91,7.13
24.31,8.23
25.66,8.78
23.77,7.13
22.69,7.13
22.77,6.03
24.37,8.23
22.31,8.23
22.86,8.23
22.31,5.48
23.23,2.74
21.69,6.58
16.20,8.23
21.54,4.39
21.06,7.13
19.63,6.58
22.26,5.48
19.14,7.13
16.97,6.03
18.74,6.03
18.46,6.03
16.29,10.97
15.40,7.68
16.91,5.48
16.66,11.52
15.09,3.84
14.69,4.39
17.97,2.74
14.51,4.94
14.37,5.48
15.54,6.58
-18.29,14.26
-51.74,30.72
-50.91,30.72
-51.57,29.07
-51.23,30.17
-51.46,32.91
-51.40,35.10
-51.66,31.26
-51.94,31.26
-50.63,31.26
-50.29,34.01
-51.23,36.75
-50.20,33.46
-50.74,34.01
-51.57,32.36
-50.94,33.46
-50.23,35.10
-49.34,37.30
-49.74,34.01
-49.77,35.10
-50.71,34.01
-49.03,37.30
-47.09,33.46
-46.26,37.85
-48.06,34.56
-45.71,40.59
-43.14,38.94
-42.06,41.14
-43.17,37.30
-20.91,31.81
44.23,8.78
40.49,9.87
41.54,10.42
34.86,10.97
34.86,6.58
34.23,8.78
32.40,9.87
29.97,7.13
30.06,8.23
31.06,7.68
28.37,8.23
29.11,8.23
25.89,9.32
24.71,9.32
26.66,7.13
28.40,8.23
26.69,5.48
26.34,6.03
26.54,8.23
24.60,9.32
23.63,6.03
22.69,8.78
23.17,7.68
25.03,6.58
22.46,7.68
23.54,8.23
21.17,4.94
19.77,6.03
22.83,6.03
22.34,4.94
20.57,5.48
20.37,4.94
20.89,6.58
22.23,5.48
20.11,6.58
20.71,4.39
17.31,4.94
17.83,8.78
15.17,6.58
15.71,6.58
17.97,7.68
19.89,4.39
18.29,5.48
17.11,4.94
9.34,8.23
19.31,4.94
17.09,8.78
16.89,6.03
17.71,6.58
-9.94,5.48
-52.17,29.07
-51.14,30.17
-52.60,30.17
-51.26,30.72
-50.54,32.91
-51.97,31.81
-52.40,34.56
-50.77,32.91
-49.97,32.91
-51.46,32.36
-49.91,32.91
-50.91,33.46
-51.26,34.01
-50.89,34.01
-50.71,36.75
-50.74,34.01
-49.57,38.94
-49.91,34.56
-50.57,36.75
-48.66,37.30
-48.06,37.30
-48.51,38.94
-47.83,34.56
-46.91,37.85
-45.97,38.39
-45.97,41.69
-40.03,44.98
-41.83,43.33
-37.43,40.04
39.17,15.36
34.66,12.62
41.94,10.42
34.66,9.32
34.83,9.32
36.23,7.13
30.11,8.23
34.63,7.68
34.06,6.58
27.71,7.13
26.43,7.68
27.54,8.23
26.51,8.78
27.31,8.23
25.49,7.13
25.71,7.68
24.37,6.03
27.14,8.78
23.40,6.03
25.49,6.03
23.11,7.13
22.60,7.68
24.97,5.48
24.54,3.84
20.71,9.32
23.14,5.48
22.60,4.39
23.77,4.39
23.06,6.03
21.97,8.23
20.74,7.13
23.17,6.03
17.63,4.94
19.66,7.68
19.94,7.13
19.97,4.94
21.40,6.58
17.37,4.39
18.03,4.39
17.23,7.68
18.03,4.39
15.71,5.48
14.09,7.68
11.46,4.94
13.91,6.03
17.49,6.03
8.49,4.94
-36.14,26.88
-52.34,31.26
-51.26,29.07
-51.00,30.72
-50.74,34.56
-50.57,33.46
-51.11,31.26
-50.37,29.62
-51.17,31.81
-50.29,35.10
-50.54,31.81
-50.60,31.81
-51.83,33.46
-49.63,34.56
-50.29,32.36
-50.14,34.56
-49.91,34.56
-49.66,35.65
-49.57,35.10
-49.74,34.56
-48.51,32.36
-47.60,35.65
-47.06,40.04
-46.66,38.39
-44.66,42.78
-43.23,40.59
-37.83,44.43
-42.06,40.04
-39.29,44.98
-37.20,44.43
36.54,15.36
41.83,14.26
39.46,10.42
38.74,7.13
35.14,12.07
32.49,8.78
31.11,9.87
31.66,8.78
28.03,7.68
31.31,8.78
28.06,7.68
29.37,7.68
27.51,7.13
27.37,6.03
25.17,7.13
24.74,8.78
26.20,7.68
24.74,7.68
25.00,6.03
24.77,6.58
25.11,8.23
23.91,6.03
25.51,8.23
23.83,7.13
23.89,4.39
23.14,5.48
22.89,7.68
24.71,6.03
21.34,10.42
21.26,4.39
20.23,8.23
22.69,6.58
20.46,6.58
19.94,8.78
19.46,6.58
20.29,5.48
19.97,3.29
20.00,6.03
18.57,9.32
21.14,6.58
18.89,7.68
19.54,7.68
12.54,7.13
16.46,4.94
18.11,6.03
16.89,4.94
17.29,6.58
17.54,6.58
-40.66,26.88
-52.57,27.42
-52.34,29.07
-50.97,33.46
-52.23,31.26
-51.77,31.81
-49.40,35.10
-50.14,34.01
-51.20,34.01
-50.09,35.65
-49.49,35.10
-51.31,38.39
-50.26,35.10
-50.91,32.36
-49.66,32.91
-50.14,34.56
-49.66,36.20
-49.06,35.65
-50.23,35.10
-48.66,36.20
-48.37,34.01
-48.11,37.30
-47.66,37.85
-47.40,38.94
-43.89,40.04
-44.91,45.53
-41.23,43.88
-43.14,43.33
-33.71,36.20
38.57,11.52
42.20,8.78
34.03,12.07
36.77,9.32
33.80,9.87
32.34,9.32
29.46,8.23
31.26,7.68
28.06,9.32
28.20,7.13
26.37,5.48
28.34,7.13
23.69,7.13
27.17,8.78
25.74,4.39
25.80,4.94
20.71,7.13
25.43,6.58
25.69,6.58
25.23,7.13
24.97,7.68
22.71,7.68
22.74,6.03
24.11,8.78
25.43,6.58
23.11,4.39
23.46,6.03
21.77,7.13
22.91,6.58
22.11,3.29
22.03,6.03
21.37,6.03
22.69,5.48
18.91,5.48
19.83,6.58
21.89,4.94
16.49,8.23
19.06,8.78
19.94,6.03
18.83,4.94
18.29,8.78
19.91,5.48
18.66,5.48
18.83,5.48
13.37,7.68
16.71,7.13
18.06,4.94
-26.69,18.10
-52.34,27.97
-52.31,30.72
-50.69,35.65
-49.60,29.07
-51.29,30.17
-52.11,34.01
-52.34,29.62
-51.34,31.81
-49.94,31.26
-51.51,33.46
-51.97,36.20
-49.94,35.10
-50.20,34.01
-50.69,35.10
-51.37,31.81
-50.06,34.01
-49.94,35.10
-49.49,36.20
-49.86,35.10
-47.06,35.10
-47.00,38.39
-49.60,40.04
-47.14,38.39
-46.11,36.75
-45.74,41.69
-45.63,37.30
-43.66,41.14
-37.34,44.43
47.54,12.62
34.26,15.36
39.23,10.42
32.46,8.23
31.94,8.78
31.57,9.87
30.03,7.68
26.11,7.68
28.69,7.13
29.34,6.03
30.77,8.23
23.57,7.13
26.43,8.78
26.00,7.68
25.17,9.87
25.51,8.23
25.86,8.23
25.77,8.23
26.97,6.58
26.91,6.03
25.37,6.03
24.14,5.48
25.74,4.94
21.83,7.13
21.11,5.48
22.46,7.13
20.57,6.58
22.83,4.94
21.60,6.03
22.97,6.58
21.43,4.94
20.00,6.03
17.74,7.68
18.57,6.58
21.26,7.13
20.34,4.39
19.11,8.23
20.03,6.03
20.83,6.03
20.71,5.48
17.46,7.13
16.40,5.48
18.17,6.58
12.20,8.23
14.14,6.03
15.83,4.39
12.66,6.03
11.80,7.68
11.14,7.13
-47.46,21.94
-45.80,24.68
-44.03,25.23
-43.17,24.68
-42.83,24.68
-42.43,22.49
-40.66,23.59
-39.97,23.59
-38.63,24.68
-38.86,20.84
-37.29,23.04
-35.91,24.13
-34.46,24.13
-34.06,23.04
-33.63,20.29
-32.69,19.20
-31.57,21.39
-30.60,22.49
-29.17,20.29
-28.71,20.29
-27.49,19.75
-26.66,20.84
-26.40,19.75
-25.11,19.20
-23.97,19.20
-22.69,18.65
-20.97,19.20
-21.31,18.65
-20.14,19.20
-16.94,19.20
-13.46,17.00
-6.31,16.45
18.49,13.16
17.51,13.16
14.43,13.71
13.83,13.71
