29.06,6.03
25.46,5.48
24.94,6.03
24.29,6.58
26.17,5.48
21.86,7.13
21.46,5.48
25.37,4.94
25.31,4.94
24.40,4.94
21.66,4.39
23.09,4.39
23.17,3.84
21.71,4.94
20.89,6.58
19.74,6.03
20.97,6.03
20.23,4.39
19.49,4.94
19.94,5.48
19.17,4.39
18.11,5.48
18.80,3.29
18.26,4.39
16.60,4.94
16.43,5.48
16.20,4.39
16.09,4.39
15.63,4.39
15.09,5.48
13.34,3.84
13.11,3.29
14.00,4.94
15.34,3.84
10.49,3.84
10.86,3.84
11.14,2.74
12.97,4.39
6.11,4.94
12.43,4.94
5.14,4.39
8.34,4.94
3.43,3.29
-39.37,14.81
-37.34,18.10
-38.29,17.00
-37.17,19.20
-37.26,17.00
-36.51,18.10
-36.63,17.55
-35.83,17.00
-35.54,18.65
-33.86,18.10
-33.54,18.10
-32.51,17.55
-31.14,17.00
-30.46,17.00
-29.29,16.45
-27.74,17.00
-25.17,15.36
-25.69,15.91
-26.26,15.91
-24.11,14.81
-23.17,14.26
-20.94,14.26
-16.51,13.71
23.60,10.42
19.74,7.68
18.71,8.23
18.49,7.68
17.29,7.68
17.43,8.23
16.74,8.23
15.83,8.23
14.46,7.68
15.17,7.68
12.54,8.23
14.06,7.68
13.14,7.68
11.89,7.68
11.54,8.23
9.71,7.68
9.46,8.23
8.77,8.23
8.71,8.23
7.74,7.68
7.06,7.68
6.69,7.68
4.89,7.68
4.91,7.68
3.91,7.68
6.14,7.68
1.11,7.68
3.83,7.68
3.06,7.68
2.26,7.68
3.54,7.68
1.23,7.68
4.34,8.23
2.34,7.68
3.23,7.68
-0.11,7.13
3.20,7.68
3.66,7.68
1.91,7.13
4.00,7.68
0.40,7.68
3.86,7.68
1.91,7.68
1.51,7.13
2.14,7.68
4.51,7.68
3.77,7.13
-1.94,7.13
2.60,7.13
1.49,7.13
-1.37,7.13
2.46,7.13
0.91,7.13
1.49,7.13
-0.23,7.13
1.77,7.13
1.31,7.13
1.77,7.13
0.26,7.13
0.51,7.13
2.03,7.13
1.06,7.13
2.00,7.13
-0.20,7.13
